org_name,tractid,FIPS,lat,lon
"AIVITA BIOMEDICAL, INC.",06059062610,06059,33.67835,-117.85218
RANCHO RESEARCH INSTITUTE,06037980012,06037,33.9291,-118.158
"CRYSTAL BIOSCIENCE, INC.",06001425103,06001,37.84145,-122.29125
"MIRX PHARMACEUTICALS, LTD",39035183502,39035,41.46483,-81.54952
"ACOUSTIC BIOSYSTEMS, INC.",35049000700,35049,35.67679,-105.95758
"STRATEGIC PACING SYSTEMS, LLC",34003019203,34003,40.85659,-73.97361
"MICRO ANALYSIS INTEGRATION, LLC",06037702502,06037,34.00562,-118.39153
"PURIGEN BIOSYSTEMS, INC.",06085504602,06085,37.42564,-121.96996
"DEUTERX, LLC",33015004000,33015,42.9898,-71.31409
"LYNX BIOSCIENCES, LLC",55025001300,55025,43.05658,-89.4004
"BIOATLA, LLC",06073008346,06073,32.90201,-117.20773
AGENOVIR CORPORATION,06081602300,06081,37.66429,-122.38451
"ETA DIAGNOSTICS, INC.",35001003400,35001,35.10881,-106.60986
DETON CORPORATION,06037462800,06037,34.1499,-118.10353
"BIONIKS, INC.",06001428000,06001,37.76623,-122.24782
"NORTHWIND MEDICAL, INC.",06085503332,06085,37.27462,-121.74092
"BOHEMICA PHARMACEUTICALS, LLC",31153010622,31153,41.1858,-96.07287
"TAYLOR ASSOCIATES COMMUNICATIONS, INC.",50007002502,50007,44.49016,-73.19202
"VAXCYTE, INC.",06081602202,06081,37.65535,-122.4095
"TRANSGENOMIC, INC.",31055007439,31055,41.29059,-96.10494
AVIDBIOTICS CORPORATION,06081602300,06081,37.65105,-122.39261
"SYNTHETIC GENOMICS VACCINES, INC.",06073008312,06073,32.90383,-117.2439
"XCELL SCIENCE, INC.",06041102203,06041,38.10581,-122.57145
"ATTOMETRICS, LLC",04013116729,04013,33.30893,-112.03271
INDIANA HEMOPHILIA & THROMBOSIS CENTER,18097320108,18097,39.9078,-86.20048
"VIRTECH BIO, INC",36061011800,36061,40.76512,-73.96361
"AGENUS, INC.",25017358400,25017,42.4445,-71.26149
"AZITRA, INC.",09170361401,09170,41.31079,-72.93316
"VISUS TECHNOLOGY, INC.",25025070104,25025,42.35438,-71.05164
"JUVOBIO PHARMACEUTICALS, INC.",25017367100,25017,42.36588,-71.30103
"VENEBIO GROUP, LLC",51041100107,51041,37.50869,-77.52931
"SYMBIOS TECHNOLOGIES, INC",08069002300,08069,40.5809,-105.1389
"COGMETRIC, LLC",41039004700,41039,44.03612,-123.09298
"ENBIOTIX, INC.",25025070802,25025,42.3403,-71.07994
"SUNNYLIFE PHARMA, INC.",18097390802,18097,39.68705,-86.31317
"STONESTABLE, INC.",41051006702,41051,45.47865,-122.70366
"MEDIBEACON, INC.",29189215600,29189,38.67765,-90.40033
SOCIETY FOR MUCOSAL IMMUNOLOGY,55079000202,55079,43.15908,-88.05893
"VISTERRA, INC.",25017352600,25017,42.36801,-71.08949
"CELETRIX, LLC",51683910401,51683,38.74865,-77.47763
METIS DESIGN CORPORATION,25025020304,25025,42.36466,-71.06189
AMERICAN SOCIETY OF CLINICAL ONCOLOGY,51510200704,51510,38.80215,-77.0677
"KYPHA, INC.",29510119101,29510,38.63698,-90.2527
"KDAC THERAPEUTICS, INC.",25017352400,25017,42.36385,-71.09195
"VIXAR, INC.",27053026514,27053,45.01306,-93.45069
"SPEAK MODALITIES, LLC",18157010100,18157,40.50774,-86.8616
"JANGOBIO, LLC",55025013700,55025,42.9852,-89.52037
"TANGEN BIOSCIENCES, INC.",09170184700,09170,41.30842,-72.75216
"DS LABS, INC.",25021415202,25021,42.15883,-71.12897
"MEDSOCKET OF MISSOURI, INC.",29019001108,29019,38.93274,-92.3373
"DOSEIMAGING, LLC",29189221423,29189,38.52785,-90.47185
"UMECH TECHNOLOGIES, LLC",25017370302,25017,42.36504,-71.1545
"AUXAGEN, INC.",29189215500,29189,38.66342,-90.36526
"HARMONUS, INC.",25017352300,25017,42.36656,-71.08756
"SPEECHVIVE, INC.",18157010901,18157,40.42629,-86.7817
"CHILDREN'S SPECIALTY GROUP, PLLC",51710004002,51710,36.86384,-76.30166
"PROSTHETIC DESIGN, INC.",29510104500,29510,38.62825,-90.27754
"LYRA THERAPEUTICS, INC.",25017370302,25017,42.3638,-71.1621
"KINASENSE, LLC",18157000400,18157,40.42113,-86.89421
"AMERICA WALKS, INC.",25025030302,25025,42.35811,-71.05933
"VERALASE, LLC",33015059000,33015,43.04471,-71.02055
QRKANSWER,18057111010,18057,39.96963,-86.20554
"ARVINAS, INC.",09170141500,09170,41.32705,-72.94038
"NONVOLATILE ELECTRONICS, INC. (NVE)",27053026007,27053,44.86821,-93.4226
"MEDISYNERGICS, LLC",09110494400,09110,41.68855,-72.72908
"ON TARGET THERAPEUTICS, LLC",25017367100,25017,42.39043,-71.3202
LX MEDICAL CORPORATION,25021412100,25021,42.19545,-71.23122
"STARGATES, INC.",51013101401,51013,38.88349,-77.11816
AUGUSTA BIOMEDICAL RESEARCH CORPORATION,13245001200,13245,33.46467,-82.02649
"BILICAM, LLC",53033002400,53033,47.68761,-122.2925
"COLUMBUS NANOWORKS, INC.",39049007830,39049,39.99862,-83.0471
"CHANGE MANAGEMENT CONSULTING, LLC",53033027600,53033,47.47541,-122.36327
"HUMAN PROJECT, INC.",36047000301,36047,40.69657,-73.99703
"EXO DYNAMICS, LLC",26161402601,26161,42.29669,-83.7048
"SPECTRAL ENERGIES, LLC",39113090600,39113,39.78169,-84.12067
"SUN BIOPHARMA, INC.",12083000102,12083,29.40119,-82.38517
"ANGIOGRAFT, LLC",36029009115,36029,43.0028,-78.80047
"HARP ENGINEERING, LLC",26161405600,26161,42.23125,-83.72582
"TRANSFORM RESEARCH, LLC",53033008102,53033,47.60354,-122.3355
"EPIGENETIX, INC.",12099007412,12099,26.44352,-80.06441
"CH3 BIOSYSTEMS, LLC",36029009115,36029,43.0002,-78.79881
"WORLD PARKINSON COALITION, INC.",36061010900,36061,40.7518,-73.98777
"MIRNATECH INTERNATIONAL, INC.",26163533900,26163,42.36506,-83.07301
AKRON GENERAL MEDICAL CENTER,39153506800,39153,41.07747,-81.53042
"NOVUSON SURGICAL, INC.",53033021802,53033,47.77602,-122.18281
"KOGNITO SOLUTIONS, LLC",36061009500,36061,40.74556,-73.99267
ANGULUS CORPORATION,36061021100,36061,40.81504,-73.96099
BEAT BIOTHERAPEUTICS CORPORATION,53033024001,53033,47.62302,-122.18976
RECLAIM PHARMACEUTICAL WASTE MANAGEMENT,18105001002,18105,39.13037,-86.48418
"INNOVEGA, INC.",53033023805,53033,47.61799,-122.20069
"1ST PLAYABLE PRODUCTIONS, LLC",36083040701,36083,42.73239,-73.69013
"IMAGEIQ, INC.",39035188107,39035,41.42436,-81.49087
"NITINETICS, LLC",12031016803,12031,30.1529,-81.61896
DIAMOND BLACKFAN ANEMIA FOUNDATION,36029017301,36029,42.82134,-78.73976
AMERICAN PSYCHOSOCIAL ONCOLOGY SOCIETY,51003010502,51003,38.0311,-78.44741
"NEW SCALE TECHNOLOGIES, INC.",36069050101,36069,42.99685,-77.44581
"FREEZEBACK, LLC",26065004000,26065,42.73762,-84.49042
"CHARMTECH LABS, LLC",36103158017,36103,40.90716,-73.13825
"VIGILANT BIOSCIENCES, INC.",12086006709,12086,25.76704,-80.18908
"O2 REGENTECH, LLC",39153506800,39153,41.07192,-81.51952
"VIRVIO, INC.",53033004401,53033,47.67141,-122.31219
"JEWISH HOME LIFECARE, MANHATTAN",36061017200,36061,40.79227,-73.9471
"ENTERTAINMENT SCIENCE, INC.",37063001604,37063,36.08958,-78.94475
"REVIVO THERAPEUTICS, INC.",37063002034,37063,35.91688,-78.98364
"PAPGENE, INC.",24510130600,24510,39.32206,-76.6288
"CONTEXT THERAPEUTICS, LLC",42101980003,42101,39.95836,-75.18244
"NEOGENIS LABORATORIES, INC.",48453035300,48453,30.46729,-98.09334
"ELIXIRGEN, LLC",24510070400,24510,39.30011,-76.59058
"EUNOIA BIO TECH, LLC",42091205503,42091,39.98837,-75.2543
ATRIN PHARMACEUTICALS,42091200505,42091,40.20128,-75.19382
"ATRAPOS THERAPEUTICS, LLC",48201411505,48201,29.74013,-95.44273
"HOUSTON PHARMACEUTICALS, INC.",48201412600,48201,29.72075,-95.44614
"MILLAR, INC.",48201310700,48201,29.71521,-95.31165
"ELEMENT GENOMICS, INC.",37063001712,37063,36.06605,-78.94812
"PARATUS DIAGNOSTICS, LLC",48453001919,48453,30.27693,-97.78419
"PROPORTIONAL TECHNOLOGIES, INC.",48201313901,48201,29.68704,-95.38853
"MEDVAS CONCEPTS, LLC",42091205401,42091,39.99335,-75.26069
"MOLECULAR TRANSFER, INC.",24031700724,24031,39.14052,-77.20959
"NASCENT DEVICES, INC.",42027011600,42027,40.83367,-77.84135
AMERICAN EPILEPSY SOCIETY,17031839100,17031,41.88046,-87.63223
"PXE INTERNATIONAL, INC.",11001001303,11001,38.94478,-77.06311
CERECOR. INC.,24510040100,24510,39.28704,-76.60932
FOUNDATION FOR ADVANCING VETERANS' HLTH,48029181402,48029,29.50841,-98.58102
"DOMICELL, LLC",24510070400,24510,39.30011,-76.59058
"PHARMATECK, LLC",42043020100,42043,40.26055,-76.88071
"SAHANE BIOTECH, INC.",17043844502,17043,41.83103,-87.97086
FLUOROMETRIX BIOMEDICAL COMPANY,42003020100,42003,40.43695,-79.99817
"AGYPHARMA, LLC",48439111312,48439,32.58158,-97.11422
"HEPATOSYS, INC.",37119006217,37119,35.4896,-80.90374
"NEURO10-9 PHARMA, INC.",37183052504,37183,35.82505,-78.70485
"GFREE BIO, LLC",42017104503,42017,40.33613,-75.12527
"STEMMED, LTD",48201412202,48201,29.70303,-95.4033
"HSIRI THERAPEUTICS, LLC",42091205810,42091,40.09415,-75.40771
"OTOMAGNETICS, INC.",24031704700,24031,38.9915,-77.10564
KNEE SOCIETY,17031770700,17031,41.99302,-87.8646
"ALPHA STATCONSULT, LLC",24031700208,24031,39.28182,-77.1761
LA SALLE UNIVERSITY,42101027902,42101,40.03774,-75.15391
"WINDTREE THERAPEUTICS, INC.",42017101807,42017,40.24155,-75.12949
"SPHEREVIS, LLC",42101003300,42101,39.94248,-75.19868
"HARPOON MEDICAL, INC.",24510220100,24510,39.28518,-76.62012
"SCIENCEPLUSPLEASE, LLC",42003080400,42003,40.45534,-79.94499
"BIOMAGNETIC SOLUTIONS, LLC",42027011401,42027,40.80826,-77.923
"KAMTEK, INC.",24031700811,24031,39.17754,-77.19439
"DECISIV INTERVENTIONS, LLC",48453030300,48453,30.22437,-97.7955
"TEAMEDON INTERNATIONAL, INC.",24031700618,24031,39.09686,-77.20889
"LIPOMEDICS, INC.",48439102101,48439,32.74983,-97.36717
"CELLEX, INC.",37063002038,37063,35.9138,-78.84891
DUP15Q ALLIANCE,36067015000,36067,43.03471,-75.97801
"RUBITECTION, INC.",42003515401,42003,40.42503,-79.88929
"LEGAL SCIENCE PARTNERS, LLC",42091205600,42091,40.00385,-75.25783
"INHIBRX, INC.",06073008339,06073,32.90439,-117.24315
IMATREX INC,32003003415,32003,36.20658,-115.25388
"TRUCODE GENE REPAIR, INC.",06081602300,06081,37.66429,-122.38451
SAN FRANCISCO GENERAL HOSPITAL FOUNDATION,06075022903,06075,37.75146,-122.40566
"PULSUS MEDICAL, LLC",21067003704,21067,38.08796,-84.51717
"PHENZYME, INC.",06073008353,06073,32.93229,-117.13718
"PRIMAL THERAPIES, INC.",06081610602,06081,37.47688,-122.1975
"ELF ZONE, INC.",06071007303,06071,34.04985,-117.2608
NATIONAL LEAGUE FOR NURSING,11001005602,11001,38.89965,-77.0555
"NUMERATE, INC.",06081604102,06081,37.62804,-122.42445
"COGNIVIVE, INC.",06113010505,06113,38.56312,-121.72455
"CAPSICOHEALTH, INC.",06085504601,06085,37.45039,-122.12216
"TIOGA RESEARCH, INC.",06073008350,06073,32.88835,-117.18301
"ESCAZYME BIOCHEMICALS, LLC",32005001900,32005,39.04534,-119.81662
"HEURIS, INC.",34035054202,34035,40.43005,-74.69454
"CARAWAY SOFTWARE, INC.",06085508003,06085,37.3184,-122.01255
"REVALVE MED, INC.",06013355112,06013,37.81276,-121.92005
"HINGE BIO, INC.",06085511400,06085,37.43694,-122.14385
"INTEGRATED, LLC",06037201700,06037,34.06993,-118.17128
"ISPIN, INC.",06071007303,06071,34.04985,-117.2608
"ACCELERATED MEDICAL DIAGNOSTICS, LLC",06113010610,06113,38.5476,-121.72408
"VERMEDX, INC.",50007000900,50007,44.47333,-73.20903
"CORMEDIX, INC.",34035052904,34035,40.65652,-74.65479
"VIACYTE, INC.",06073008339,06073,32.89416,-117.23837
"CELLARCUS TECHNOLOGIES, LLC",06073008102,06073,32.81717,-117.26862
EAST BAY INSTITUTE FOR RESEARCH AND EDUC,06013321101,06013,37.99396,-122.1157
"CARDIOCREATE, INC.",06073008330,06073,32.95085,-117.21996
"AFRAXIS 2.0, INC.",06073008350,06073,32.88651,-117.17987
"BETASTEM THERAPUETICS, INC.",06041130201,06041,37.84907,-122.48516
"MOBILE SLEEP TECHNOLOGIES, LLC",11001008200,11001,38.8922,-76.99863
"PHYSIOLOGIC DEVICES, INC.",06073021206,06073,32.8472,-116.76937
"ANTHEIA, INC.",06085511705,06085,37.41842,-122.14806
"VIOMEDIX, LLC",06037462900,06037,34.14715,-118.09542
"THERABRACELET, INC.",21111006400,21111,38.24142,-85.73094
"APOLLODX, LLC",49035102100,49035,40.76247,-111.88278
"IMPEDX DIAGNOSTICS, INC.",20091051804,20091,38.94279,-94.68325
"SUMOCOR, LLC",34003055100,34003,40.93212,-73.95502
CHILDREN'S ENVIRONMENTAL HEALTH NETWORK,11001008200,11001,38.89165,-77.00512
HHV-6 FOUNDATION,06083001404,06083,34.42866,-119.63285
"BLUENOVO BIOSYSTEMS, INC.",06073020401,06073,33.06666,-117.09101
"SIMINSIGHTS, INC.",06059052518,06059,33.65122,-117.7516
"ENVIROMETRIX INSTRUMENTS, LLC",06001400100,06001,37.86136,-122.22563
"PHENVOGEN, LLC",06073017306,06073,32.9926,-117.2365
"END2END GENOMICS, LLC",06085511501,06085,37.41824,-122.15224
"XPLOSAFE, LLC",40119010101,40119,36.15931,-97.05519
"NANOPHARM, LLC",20045000797,20045,38.94678,-95.28192
"KINETIQ, INC.",06037431100,06037,34.14085,-117.99199
"LASER ASSOCIATED SCIENCES, INC.",06059062650,06059,33.65993,-117.82657
"IMAGO PHARMACEUTICALS, INC.",56039967701,56039,43.47503,-110.74292
"ADVANCED TARGETING SYSTEMS, INC.",06073008339,06073,32.89523,-117.21903
"STEM CELL THERANOSTICS, INC",06081610302,06081,37.49916,-122.21428
"ABILITECH MEDICAL, INC.",27053111300,27053,44.90833,-93.30448
"LUMME, INC.",25015820801,25015,42.35074,-72.53254
"CELLARA, LLC",55025010908,55025,43.09766,-89.52824
"MICROTECH INSTRUMENTS, INC.",41039003900,41039,44.05066,-123.09214
"CORAMIR BIOMEDICAL, INC.",08013061400,08013,39.91994,-105.16232
"INCOM, INC.",25027756101,25027,42.11925,-72.00908
"SAMPLE6 TECHNOLOGIES, INC.",25025981202,25025,42.34427,-71.02802
"INREDOX, LLC",08013013212,08013,40.13892,-105.14336
"RXREVU, INC.",08031001102,08031,39.75744,-105.00866
"IMOL RADIOPHARMACEUTICALS, LLC",51003011303,51003,38.00349,-78.49787
"WARP DRIVE BIO, INC",25017352400,25017,42.36385,-71.09195
"GENMA BIOSCIENCES, INC.",25017357400,25017,42.37946,-71.16569
"RES GROUP, INC.",25017352300,25017,42.36273,-71.08401
"NANO TERRA, INC.",25017354601,25017,42.39064,-71.15314
"BUY TIME MEDICAL, INC.",17043845703,17043,41.75099,-88.02523
"VURONYX TECHNOLOGIES, LLC",25009217601,25009,42.56646,-70.85328
"CASCADE BIOSYSTEMS, INC.",55033970300,55033,44.99998,-91.72384
NATIONAL PSORIASIS FOUNDATION,41067030402,41067,45.47196,-122.77181
UNIVERSITY OF WISCONSIN-SUPERIOR,55031020900,55031,46.69683,-92.04553
"VIRONGY, LLC",51153901409,51153,38.75136,-77.52759
"AMPLION, INC.",41017001402,41017,44.04224,-121.32955
"ARTICULATE BIOSCIENCES, LLC",25021400600,25021,42.33354,-71.13408
"AEROPHASE, INC.",08013013503,08013,40.18094,-105.09984
"AKOUOS, LLC",25021400202,25021,42.34581,-71.12073
"WOODLAND PHARMACEUTICALS, LLC",25027739402,25027,42.30277,-71.70653
"INSILICO, INC.",41039004600,41039,44.03675,-123.10201
"ARETECH, LLC",51107611019,51107,39.01593,-77.47717
"CNINE BIOSOLUTIONS, INC.",01073004701,01073,33.50935,-86.78181
PEDIATRIC INFECTIOUS DISEASES SOCIETY,51013101705,51013,38.89435,-77.07268
"PATHWAYS BIOSCIENCE, LLC",08001008100,08001,39.74786,-104.84074
"SERION, INC.",29510119101,29510,38.63698,-90.2527
"AMES TECHNOLOGY, INC.",41067030103,41067,45.51499,-122.75156
"PHAGE DIAGNOSTICS, INC.",25017333601,25017,42.51068,-71.14779
"HEALTH RESEARCH, INC.",36001013602,36001,42.68367,-73.73104
"SIMMETRIX, INC.",36091062410,36091,42.8398,-73.7476
"CREATIVE ACTION, LLC",39153507202,39153,41.11573,-81.5501
"SONAMED TECHNOLOGIES, LLC",26163517500,26163,42.35711,-83.06303
"HAPPY PEOPLE GAMES, LLC",09190035300,09190,41.1198,-73.4988
"MENTAL HEALTH DATA SERVICES, INC.",53033022205,53033,47.70679,-122.21245
MHAUS,36017970102,36017,42.67831,-75.49888
ENGINEERING CONFERENCES INTERNATIONAL,36061000900,36061,40.70591,-74.01302
"RAPUNZEL BIOSCIENCE, INC.",36061024301,36061,40.83668,-73.939940000000007
"MOBILE SENSE TECHNOLOGIES, INC.",09120060200,09120,41.1978,-73.23959
"JANUS RESEARCH GROUP, INC.",13073030401,13073,33.64186,-82.32068
INTUS BIOSCIENCES LLC,09170176000,09170,41.40751,-72.81469
PARTNERSHIP FOR A DRUG- FREE AMERICA,36061005600,36061,40.74183,-73.9854
"OSTREA BIO, INC.",37135011601,37135,35.90723,-79.0534
"LEAF THERAPEUTICS, LLC",42091205906,42091,40.06822,-75.32877
"MYOLOGICA, LLC",24021751906,24021,39.3912,-77.29661
"APRIHEALTH, INC.",48113013606,48113,32.95463,-96.80302
"VERSA INTEGRATED SOLUTIONS, INC.",24033807410,24033,39.05188,-76.9393
AMERICAN SEXUAL HEALTH ASSOCIATION,37063002037,37063,35.87824,-78.84068
"FROM THE FUTURE, LLC",48121021100,48121,33.21466,-97.13231
"NEOFLUIDICS, LLC",48303001602,48303,33.57436,-101.902
"TRIAD INTERACTIVE MEDIA, INC.",37081016505,37081,36.03423,-79.92086
"DUALOGICS, LLC",37135010701,37135,35.91779,-79.12102
"VLP THERAPEUTICS, INC.",24031700822,24031,39.13806,-77.22637
VISISONICS CORPORATION,24027605103,24027,39.1821,-76.96031
CYTHOR,17031805105,17031,42.06264,-88.00898
"MAA LABORATORIES, INC.",37183050100,37183,35.77661,-78.64542
"MATHNIMBUS, INC.",48439113957,48439,32.93208,-97.12737
"KADVAX TECHNOLOGIES, INC.",48201412800,48201,29.69193,-95.45695
"MS2 ARRAY, LLC",42003170200,42003,40.43152,-79.9816
"ENLISENSE, LLC",48085031416,48085,33.1023,-96.7226
AERAS,24031701007,24031,39.09122,-77.17778
"ACELEROX, LLC",48201411505,48201,29.74013,-95.44273
"CYTOBIOSCIENCE, INC.",48029181005,48029,29.50165,-98.55768
"SPYRYX BIOSCIENCES, INC.",37135011602,37135,35.90593,-79.0517
DALLAS VA RESEARCH CORPORATION,48113008704,48113,32.69428,-96.79324
"HEPRON MOLECULAR LAB, INC.",42017104503,42017,40.33613,-75.12527
EDOVO,17031280100,17031,41.88197,-87.63971
"PHARMAZZ, INC.",17197880316,17197,41.70462,-88.15616
"CODEX BIOSOLUTIONS, INC.",24031700733,24031,39.16145,-77.22785
"POLYAURUM, LLC",42101003300,42101,39.94248,-75.19868
"TARHEELVENTURES.COM, INC.",37063002200,37063,35.99563,-78.90191
"EXOTECT, LLC",48201411505,48201,29.74013,-95.44273
INDUSTRIAL SCIENCE & TECHNOLOGY NETWORK,42071011504,42071,40.06531,-76.41685
"MICROBIAL PHARMACEUTICALS, INC.",17031808800,17031,42.06832,-87.69935
"ASYSTBIO LABORATORIES, LLC",37063002034,37063,35.93678,-78.9684
"URSUS MEDICAL, LLC",42003409001,42003,40.61516,-80.05867
"CREATIVE SCIENTIST, INC.",37063002024,37063,35.94078,-78.9334
"ALZECA BIOSCIENCES, INC.",48201431404,48201,29.7482,-95.48043
"OPSIDIO, LLC",42091205100,42091,40.02587,-75.30937
"SOCIETY OF AMERICAN GASTROINTESTINAL ENDOSCOPIC SURGEONS, INC. (SAGES)",06037267700,06037,34.03792,-118.44134
"TWOXAR, INC.",06085511302,06085,37.44346,-122.16005
"BILLIONTOONE, INC.",06085511705,06085,37.41842,-122.14806
"WANG NMR, INC.",06001450752,06001,37.70444,-121.81762
"ENEPRET, INC.",21067002400,21067,38.01167,-84.51355
"TAILORED MEDICAL DEVICES, INC.",46099001902,46099,43.50626,-96.72146
"TARGEAD SCIENCES, INC.",06081605100,06081,37.59971,-122.36798
"AIMRNA, INC.",06067007028,06067,38.64308,-121.50761
"BAYESIC TECHNOLOGIES, LLC",40109108101,40109,35.57894,-97.4036
LOGICINK CORPORATION,06075030102,06075,37.76063,-122.44828
"S2 GENOMICS, INC.",06001451104,06001,37.71038,-121.71169
"VITAE INDUSTRIES, INC.",44007003200,44007,41.84158,-71.40061
"SEALCATH, LLC",45019004609,45019,32.8492,-79.77257
"XPANDORTHO, INC.",06073008303,06073,32.83878,-117.25324
"SOLVINGDYNAMICS, INC.",06013345114,06013,37.80962,-121.95509
"SPECIFICA, INC.",35049001002,35049,35.66608,-105.95988
"ALBA-TECHNIC, LLC",23011014001,23011,44.30906,-69.97657
"BIORESP TECHNOLOGIES, INC.",06081605501,06081,37.57976,-122.34951
"MICROBEDX, INC.",06037262604,06037,34.04338,-118.56431
"AKOYA BIOSCIENCES, INC.",06075011700,06075,37.78849,-122.40755
"BCELL SOLUTIONS, INC.",08041001600,08041,38.84222,-104.81925
"CONSENSUS NETWORKS, LLC",18141011704,18141,41.63499,-86.16167
"BIOANALYTICAL SYSTEMS, INC. (BASI)",18157005101,18157,40.46042,-86.93035
"MITOKININ, INC.",36061000700,36061,40.70766,-74.01137
"RESPONSIVE HEALTH, INC.",34017020100,34017,40.77155,-74.07864
"BLUE RIDGE BIOSCIENCES, LLC",51003010202,51003,38.14441,-78.49328
"INDIANA NANOTECH, LLC",18097391002,18097,39.78037,-86.16494
AFRICAN STRATEGIES /ADVANCING PATHOLOGY,08031004005,08031,39.67944,-104.95469
MANCHESTER UNIVERSITY,18169102200,18169,41.01024,-85.76406
"VERISTRIDE, INC.",49035111500,49035,40.71591,-111.88907
HC1.COM INC.,18097310201,18097,39.88333,-86.23861
"STEPPING STONES, LLC",01089011025,01089,34.715089999999996,-86.75572
"GREEN APPLE TECHNOLOGIES, LLC",01089010504,01089,34.82127,-86.72278
"SYMBIOTICA, INC.",36093021001,36093,42.81169,-73.94344
"JME GROUP, INC.",34013020902,34013,40.81403,-74.28179
"ACTIV SURGICAL, INC",11001000704,11001,38.92828,-77.0737
"ATROPOS THERAPEUTICS, INC.",06081610303,06081,37.54615,-122.23797
"FLASKWORKS, LLC",25017374600,25017,42.36111,-71.2236
"MINDSCIENCES, INC.",09170141800,09170,41.32371,-72.92778
"ORAL FLUID DYNAMICS, LLC",09110497700,09110,41.77338,-72.77268
"FAIRHAVEN HEALTH, LLC",53073001101,53073,48.7189,-122.50367
"IQ SMART INTERACTIVE, LLC",53063003500,53063,47.65437,-117.41561
"DUALITY TECHNOLOGIES, INC.",25017354700,25017,42.38705,-71.12533
"TRUVITECH, LLC",12086007104,12086,25.73389,-80.24282
"AMERICARES FOUNDATION, INC.",09190021802,09190,41.06506,-73.51937
"ONCOTHERAPY SOLUTIONS, LLC",53061051937,53061,47.80873,-122.20576
ATANTARES CORPORATION,25017352600,25017,42.36803,-71.09138
"ANTHROBIO, INC.",29510119102,29510,38.64268,-90.25348
"BACTERIOSCAN, INC.",29510118600,29510,38.63553,-90.24491
"INTRAVASCULAR IMAGING, INC.",25025010600,25025,42.34686,-71.08089
"DRUG DESIGN METHODOLOGIES, LLC",29510125500,29510,38.63318,-90.19733
"NEOVIEW, INC.",39061026300,39061,39.10766,-84.53268
"SUMAQ LIFE, LLC",26045020402,26045,42.7458,-84.73956
"BEHAVIORCLOUD, LLC",39049007048,39049,40.12274,-82.98987
"RIVIS, INC",37183053727,37183,35.88399,-78.74805
"SUJANA BIOTECH, LLC",39035183605,39035,41.46391,-81.53435
UNIVERSITY OF SCRANTON,42069100300,42069,41.4068,-75.65887
"PREDXION BIO, INC.",26161454002,26161,42.33191,-83.87962
"OSTEOGENESIS IMPERFECTA FOUNDATION, INC.",24031700706,24031,39.14195,-77.2157
"CUREPSP, INC.",24005490200,24005,39.41629,-76.61504
"SPECTRAL MD, INC.",48113001802,48113,32.79576,-96.80234
MIND HALO,24027602302,24027,39.23709,-76.82862
"COURIER THERAPEUTICS, INC.",48201411504,48201,29.73239,-95.43136
"INNOSCOUTING, LLC",24031700901,24031,39.07935,-77.15157
"QUALIA, INC.",48085031812,48085,32.98683,-96.7577
"TERAIMMUNE, INC.",24031701006,24031,39.08183,-77.17284
"PETAOMICS, INC.",48209010500,48209,29.84523,-97.9811
"MOCKV SOLUTIONS, INC",24031700901,24031,39.08258,-77.14502
COALA BIOSCIENCES,48021950101,48021,30.2205,-97.41831
MEMORIAL HERMANN HOSPITAL- TEXAS MED CTR,48201430800,48201,29.77868,-95.54788
"SEVIVO, LLC",39095008000,39095,41.72364,-83.65635
PINE MANOR COLLEGE,25021401202,25021,42.31974,-71.15675
"DRUIDAPP, LLC",25017373100,25017,42.3595,-71.18272
CLEAN AIR CAROLINA,37119000302,37119,35.21083,-80.84033
XAVIER UNIVERSITY,39061006501,39061,39.15026,-84.47533
"AEROCYTEK, INC.",06073017071,06073,33.02146,-117.09522
PORTERCARE ADVENTIST HEALTH SYSTEM,08005006709,08005,39.57533,-104.88331
