"CBSA_FIPS","CBSA_NAME","state_name","state","budg_NIH_cuts","econ_budg_NIH_cuts","jobs_budg_NIH_cuts"
"51147","Prince Edward County, VA","Virginia","VA",180891.726144173,499873.458365209,1.53757967222547
"40060","Prince George County, VA","Virginia","VA",175866.485271088,485986.783789805,1.49486512480425
"47900","Prince William County, VA","Virginia","VA",5343915.79829078,14767296.0408097,45.4232842854716
"13980","Pulaski County, VA","Virginia","VA",925614.310371305,2557828.5767966,7.8677216381561
"47900","Rappahannock County, VA","Virginia","VA",44100.1356279062,121865.647371436,0.374851152837203
"51159","Richmond County, VA","Virginia","VA",111755.94880945,308824.697596951,0.949925564880322
"40220","Roanoke County, VA","Virginia","VA",854051.813615841,2360073.85630767,7.25944041573465
"51163","Rockbridge County, VA","Virginia","VA",197833.354943119,546689.698989275,1.68158351701651
"25500","Rockingham County, VA","Virginia","VA",840969.727979732,2323923.01884847,7.14824268782772
"51167","Russell County, VA","Virginia","VA",40072.2994778882,110735.185912778,0.34061454556205
"28700","Scott County, VA","Virginia","VA",39602.2272859138,109436.195531668,0.336618931930267
"51171","Shenandoah County, VA","Virginia","VA",199565.501738568,551476.287229067,1.69630676477782
"51173","Smyth County, VA","Virginia","VA",73790.9033032575,203912.665417838,0.627222678077689
"51175","Southampton County, VA","Virginia","VA",50449.9826346373,139412.71848963,0.428824852394417
"47900","Spotsylvania County, VA","Virginia","VA",1094808.98912261,3025378.59142246,9.30587640754218
"47900","Stafford County, VA","Virginia","VA",950178.960746532,2625710.15987581,8.07652116634552
"47260","Surry County, VA","Virginia","VA",24170.2116261908,66791.5970096577,0.205446798822622
"40060","Sussex County, VA","Virginia","VA",153080.79548848,423021.153488996,1.30118676165208
"14140","Tazewell County, VA","Virginia","VA",168512.435050418,465664.712708078,1.43235569792855
"47900","Warren County, VA","Virginia","VA",384263.482452175,1061867.89186662,3.26623960084349
"28700","Washington County, VA","Virginia","VA",125763.378065289,347532.615610526,1.06898871355496
"51193","Westmoreland County, VA","Virginia","VA",61434.4056741709,169766.906876012,0.522192448230452
"51195","Wise County, VA","Virginia","VA",54068.2652603943,149411.425937633,0.459580254713351
"51197","Wythe County, VA","Virginia","VA",243437.357409559,672711.109222412,2.06921753798125
"47260","York County, VA","Virginia","VA",298111.157994071,823795.862310386,2.53394484294961
"47900","Alexandria city, VA","Virginia","VA",2563091.34803279,7082807.8406745,21.7862764582787
"28700","Bristol city, VA","Virginia","VA",50473.247791663,139477.009072454,0.429022606229136
"51530","Buena Vista city, VA","Virginia","VA",26208.0925940204,72423.0464343466,0.222768787049173
"16820","Charlottesville city, VA","Virginia","VA",8367249.71540204,23121931.231447,71.1216225809173
"47260","Chesapeake city, VA","Virginia","VA",807119.65920063,2230382.25107988,6.86051710320535
"40060","Colonial Heights city, VA","Virginia","VA",111780.163773878,308891.612863176,0.95013139207796
"51580","Covington city, VA","Virginia","VA",57444.4810527409,158741.209561691,0.488278088948297
"19260","Danville city, VA","Virginia","VA",249980.261961471,690791.672639176,2.1248322266725
"51595","Emporia city, VA","Virginia","VA",29822.5431227731,82411.1643234841,0.253491616543571
"47900","Fairfax city, VA","Virginia","VA",489283.721646159,1352079.23145214,4.15891163399235
"47900","Falls Church city, VA","Virginia","VA",213932.651734404,591178.252091441,1.81842753974243
"51620","Franklin city, VA","Virginia","VA",23820.8965725882,65826.3050771553,0.202477620866999
"47900","Fredericksburg city, VA","Virginia","VA",159365.554300109,440388.360873905,1.35460721155093
"51640","Galax city, VA","Virginia","VA",41177.0365927409,113787.999736588,0.350004811038298
"47260","Hampton city, VA","Virginia","VA",752031.629682375,2078152.82402545,6.39226885230019
"25500","Harrisonburg city, VA","Virginia","VA",491165.042631053,1357278.04538941,4.17490286236395
"40060","Hopewell city, VA","Virginia","VA",66557.9818205262,183925.31965734,0.565742845474473
"51678","Lexington city, VA","Virginia","VA",53320.1013688426,147343.961162623,0.453220861635162
"31340","Lynchburg city, VA","Virginia","VA",518961.20927637,1434089.55162279,4.41117027884915
"47900","Manassas city, VA","Virginia","VA",581652.67345019,1607330.19493209,4.94404772432662
"47900","Manassas Park city, VA","Virginia","VA",172000.193027135,475302.730316319,1.46200164073065
"32300","Martinsville city, VA","Virginia","VA",55429.6442973706,153173.440164955,0.47115197652765
"47260","Newport News city, VA","Virginia","VA",766140.883592807,2117142.12274849,6.51219751053886
"47260","Norfolk city, VA","Virginia","VA",1210248.0845381,3344381.24060886,10.2871087185738
"51720","Norton city, VA","Virginia","VA",10408.5179649597,28762.7410191996,0.0884724027021578
"40060","Petersburg city, VA","Virginia","VA",138556.781390469,382885.712740693,1.17773264181899
"47260","Poquoson city, VA","Virginia","VA",56927.7907436659,157313.395381317,0.48388622132116
"47260","Portsmouth city, VA","Virginia","VA",283392.253834785,783121.865316271,2.40883415759567
"13980","Radford city, VA","Virginia","VA",814855.724776408,2251759.9776124,6.92627366059946
"40060","Richmond city, VA","Virginia","VA",6881465.14635594,19016136.6395883,58.4924537440255
"40220","Roanoke city, VA","Virginia","VA",528952.079548881,1461698.17132946,4.49609267616548
"40220","Salem city, VA","Virginia","VA",151719.528826409,419259.449796787,1.28961599502448
"44420","Staunton city, VA","Virginia","VA",358497.509242049,990666.591446581,3.04722882855742
"47260","Suffolk city, VA","Virginia","VA",352313.680732283,973578.293330334,2.99466628622441
"47260","Virginia Beach city, VA","Virginia","VA",1700510.32260808,4699164.48953747,14.4543377421687
"44420","Waynesboro city, VA","Virginia","VA",700002.227974344,1934375.56277174,5.95001893778192
"47260","Williamsburg city, VA","Virginia","VA",86065.4052684131,237831.8383829,0.731555944781511
"49020","Winchester city, VA","Virginia","VA",198239.335938399,547811.580727413,1.68503435547639
"36830","Adams County, WA","Washington","WA",145511.990378659,351723.991613685,1.13499352495354
"30300","Asotin County, WA","Washington","WA",149701.84886451,361851.498955899,1.16767442114318
"28420","Benton County, WA","Washington","WA",3730236.4791525,9016533.00663611,29.0958445373895
"48300","Chelan County, WA","Washington","WA",801626.936116727,1937650.80817268,6.25269010171047
"38820","Clallam County, WA","Washington","WA",981090.827424445,2371441.56340197,7.65250845391067
"38900","Clark County, WA","Washington","WA",6633596.98690232,16034384.5542779,51.7420564978381
"53013","Columbia County, WA","Washington","WA",4589.12707834897,11092.5985536933,0.035795191211122
"31020","Cowlitz County, WA","Washington","WA",877217.399066242,2120364.13157196,6.84229571271668
"48300","Douglas County, WA","Washington","WA",291716.747256176,705122.502265976,2.27539062859817
"53019","Ferry County, WA","Washington","WA",70914.8600965988,171411.700114851,0.553135908753471
"28420","Franklin County, WA","Washington","WA",955268.70226839,2309025.66964502,7.45109587769344
"53023","Garfield County, WA","Washington","WA",26287.8009062306,63541.5008854234,0.205044847068599
"34180","Grant County, WA","Washington","WA",381568.016819226,922306.303408649,2.97623053118996
"10140","Grays Harbor County, WA","Washington","WA",794387.193789748,1920151.28072567,6.19622011156003
"36020","Island County, WA","Washington","WA",961479.963496085,2324039.20623589,7.49954371526946
"39040","Jefferson County, WA","Washington","WA",138245.554932538,334159.942951701,1.0783153284738
"42660","King County, WA","Washington","WA",192046665.399827,464205180.306788,1497.96399011865
"14740","Kitsap County, WA","Washington","WA",6330554.35865903,15301885.7233742,49.3783239975405
"21260","Kittitas County, WA","Washington","WA",481329.834918986,1163445.36542943,3.75437271236809
"53039","Klickitat County, WA","Washington","WA",57621.5115353981,139279.711502157,0.449447789976105
"16500","Lewis County, WA","Washington","WA",718977.773749454,1737875.56480134,5.60802663524574
"53043","Lincoln County, WA","Washington","WA",289819.406130213,700536.348282791,2.26059136781566
"43220","Mason County, WA","Washington","WA",659044.242986922,1593007.36104408,5.14054509529799
"53047","Okanogan County, WA","Washington","WA",206721.58456913,499676.629315243,1.61242835963922
"53049","Pacific County, WA","Washington","WA",65603.7125050192,158573.871245225,0.511708957539149
"53051","Pend Oreille County, WA","Washington","WA",230237.981824468,556519.237883077,1.79585625823085
"42660","Pierce County, WA","Washington","WA",9708277.88675048,23466342.8157158,75.7245675166538
"53055","San Juan County, WA","Washington","WA",138159.32276627,333951.507058231,1.07764271757691
"34580","Skagit County, WA","Washington","WA",2082362.44210466,5033377.85578726,16.2424270484163
"38900","Skamania County, WA","Washington","WA",67964.3378337913,164279.851633367,0.530121835103572
"42660","Snohomish County, WA","Washington","WA",37775077.2927979,91307946.0624775,294.645602883824
"44060","Spokane County, WA","Washington","WA",3085055.83884896,7457036.02271804,24.0634355430219
"44060","Stevens County, WA","Washington","WA",156133.717908319,377398.277250513,1.21784299968489
"36500","Thurston County, WA","Washington","WA",2154036.89396415,5206625.6014826,16.8014877729204
"53069","Wahkiakum County, WA","Washington","WA",5960.58748507015,14407.6210981368,0.0464925823835472
"47460","Walla Walla County, WA","Washington","WA",1111802.79863412,2687391.72081458,8.67206182934614
"13380","Whatcom County, WA","Washington","WA",1515745.42058045,3663780.75242732,11.8228142805275
"39420","Whitman County, WA","Washington","WA",3397474.34492259,8212197.73636276,26.5002998903962
"49420","Yakima County, WA","Washington","WA",1397240.55026908,3377336.96244744,10.8984762920988
"54001","Barbour County, WV","West Virginia","WV",68081.752497514,190168.712244547,0.524229494230858
"25180","Berkeley County, WV","West Virginia","WV",476087.333661449,1329826.4488953,3.66587246919316
"16620","Boone County, WV","West Virginia","WV",24045.2982260373,67164.3022019532,0.185148796340488
"54007","Braxton County, WV","West Virginia","WV",82674.9944348602,230931.147477095,0.636597457148424
"48260","Brooke County, WV","West Virginia","WV",66041.6208369703,184470.13374939,0.508520480444672
"26580","Cabell County, WV","West Virginia","WV",765666.957766973,2138691.99932922,5.89563557480569
"54013","Calhoun County, WV","West Virginia","WV",12456.9227621408,34795.1818703932,0.095918305268484
"16620","Clay County, WV","West Virginia","WV",3598.24431557249,10050.7619550285,0.0277064812299082
"17220","Doddridge County, WV","West Virginia","WV",51328.8313472713,143373.773445161,0.395232001373989
"13220","Fayette County, WV","West Virginia","WV",89114.8051612811,248919.087975348,0.686183999741865
"54021","Gilmer County, WV","West Virginia","WV",35404.5455527712,98893.4125281182,0.272615000756338
"54023","Grant County, WV","West Virginia","WV",39750.8451366557,111033.672797219,0.306081507552249
"54025","Greenbrier County, WV","West Virginia","WV",58274.244275029,162773.982517725,0.448711680917723
"49020","Hampshire County, WV","West Virginia","WV",68255.3859765956,190653.712320312,0.525566472019787
"48260","Hancock County, WV","West Virginia","WV",247212.200008085,690523.143163737,1.90353394006226
"54031","Hardy County, WV","West Virginia","WV",18181.0594538448,50784.0726295267,0.139994157794605
"17220","Harrison County, WV","West Virginia","WV",555895.356470487,1552749.45495235,4.28039424482275
"54035","Jackson County, WV","West Virginia","WV",32302.9739138238,90229.9768368241,0.248732899136444
"47900","Jefferson County, WV","West Virginia","WV",382944.710567395,1069656.69651529,2.94867427136895
"16620","Kanawha County, WV","West Virginia","WV",278716.300069003,778521.673154968,2.14611551053132
"54041","Lewis County, WV","West Virginia","WV",64884.5918011726,181238.273321367,0.499611356869029
"54043","Lincoln County, WV","West Virginia","WV",30389.6130653273,84885.499715278,0.23400002060302
"54045","Logan County, WV","West Virginia","WV",40358.9269775546,112732.191656986,0.31076373772717
"54047","McDowell County, WV","West Virginia","WV",17753.0078048575,49588.4214032302,0.136698160097403
"21900","Marion County, WV","West Virginia","WV",932655.480851703,2605131.11450625,7.18144720255811
"48540","Marshall County, WV","West Virginia","WV",188706.578096834,527102.867248612,1.45304065134562
"54053","Mason County, WV","West Virginia","WV",61618.8066218143,172116.149709044,0.47446481098797
"14140","Mercer County, WV","West Virginia","WV",164151.0748293,458513.439632537,1.26396327618561
"19060","Mineral County, WV","West Virginia","WV",77378.5943185471,216137.02786791,0.595815176252813
"54059","Mingo County, WV","West Virginia","WV",19828.2946888186,55385.1968942149,0.152677869103903
"34060","Monongalia County, WV","West Virginia","WV",3955435.44048861,11048482.6916232,30.4568528917623
"54063","Monroe County, WV","West Virginia","WV",51450.9784475234,143714.959679464,0.39617253404593
"25180","Morgan County, WV","West Virginia","WV",52165.3832392903,145710.4641177,0.401673450942536
"54067","Nicholas County, WV","West Virginia","WV",27260.5083734641,76145.1575839306,0.209905914475674
"48540","Ohio County, WV","West Virginia","WV",333077.462063283,930365.475544558,2.56469645788728
"54071","Pendleton County, WV","West Virginia","WV",19259.8519377811,53797.3995478777,0.148300859920915
"54073","Pleasants County, WV","West Virginia","WV",25191.0336416357,70364.6168320043,0.193970959040595
"54075","Pocahontas County, WV","West Virginia","WV",4045.80833474842,11300.9159250925,0.0311527241775629
"34060","Preston County, WV","West Virginia","WV",801216.395003491,2237990.1291847,6.16936624152688
"26580","Putnam County, WV","West Virginia","WV",79720.5420223307,222678.651175695,0.613848173571946
"13220","Raleigh County, WV","West Virginia","WV",109187.366285379,304986.579783216,0.84074272039742
"21180","Randolph County, WV","West Virginia","WV",49306.9792124766,137726.254062683,0.37966373993607
"54085","Ritchie County, WV","West Virginia","WV",3245.49996242505,9065.46212168427,0.0249903497106729
"54087","Roane County, WV","West Virginia","WV",31343.909139878,87551.0782137746,0.241348100377061
"54089","Summers County, WV","West Virginia","WV",79648.3063562729,222476.879583625,0.613291958943301
"17220","Taylor County, WV","West Virginia","WV",218772.83910836,611085.166893132,1.68455086113437
"54093","Tucker County, WV","West Virginia","WV",153785.076935981,429558.713906668,1.18414509240706
"54095","Tyler County, WV","West Virginia","WV",10947.8080972424,30579.8615837488,0.0842981223487668
"54097","Upshur County, WV","West Virginia","WV",74875.9317848125,209146.489379049,0.576544674743056
"26580","Wayne County, WV","West Virginia","WV",228034.7994303,636956.050098552,1.75586795561331
