"CBSA_FIPS","CBSA_NAME","state_name","state","raw_funding","econ_impact","jobs"
"48371","Pecos County, TX","Texas","TX",65377.5851298358,212783.238997497,0.770896981733629
"48373","Polk County, TX","Texas","TX",937116.551476331,3052389.91215866,11.0570151541988
"48377","Presidio County, TX","Texas","TX",31389.1621564848,102189.197011459,0.369930871899977
"48379","Rains County, TX","Texas","TX",77331.2014261531,250783.384068054,0.90793242261965
"48383","Reagan County, TX","Texas","TX",4950.86641261344,16127.4171860516,0.0584202236688385
"48385","Real County, TX","Texas","TX",17057.001354057,55556.3514322698,0.201238522620389
"48391","Refugio County, TX","Texas","TX",24820.0829522711,80660.6086205143,0.292006093138918
"48399","Runnels County, TX","Texas","TX",28502.2709604451,92192.9324480154,0.335659704308766
"48403","Sabine County, TX","Texas","TX",97988.8270799281,319106.720550348,1.15589604928982
"48405","San Augustine County, TX","Texas","TX",61853.2967863118,201446.458910606,0.729679386884172
"48411","San Saba County, TX","Texas","TX",22656.7276419518,73707.2199363691,0.267349386175032
"48413","Schleicher County, TX","Texas","TX",3721.75275269242,11862.5286619604,0.0425097091142936
"48417","Shackelford County, TX","Texas","TX",67411.0071883387,219590.945352205,0.795449884822396
"48419","Shelby County, TX","Texas","TX",249682.822644922,810531.15435751,2.9341639306732
"48421","Sherman County, TX","Texas","TX",7995.86559982633,26046.4834929625,0.0943512140779507
"48425","Somervell County, TX","Texas","TX",46332.2326006236,150920.733668287,0.546694941986184
"48429","Stephens County, TX","Texas","TX",39121.3168671763,126954.242526696,0.460081360094747
"48431","Sterling County, TX","Texas","TX",972.109470790876,3166.64068051082,0.0114708917553323
"48433","Stonewall County, TX","Texas","TX",8453.18020535038,27526.0405243432,0.0996945356870988
"48435","Sutton County, TX","Texas","TX",4723.90372584902,15358.8101105329,0.055616095101388
"48437","Swisher County, TX","Texas","TX",13113.4333732333,42395.8203155197,0.153277292380116
"48443","Terrell County, TX","Texas","TX",930.211070408054,2952.47962996733,0.0107096758168898
"48445","Terry County, TX","Texas","TX",107055.622521482,344414.307490523,1.25053698635317
"48447","Throckmorton County, TX","Texas","TX",16982.0832256896,55219.3840599741,0.200036733548672
"48455","Trinity County, TX","Texas","TX",203079.590565885,660456.79251551,2.39141758457548
"48457","Tyler County, TX","Texas","TX",211915.504297605,681644.841765489,2.45126123138349
"48460","Howell County, MO","Missouri","MO",141314.888995093,338981.526669746,1.22961485590343
"48461","Upton County, TX","Texas","TX",10416.6317572918,33927.4792817425,0.12290033312976
"48467","Van Zandt County, TX","Texas","TX",682300.656719597,2219912.2593673,8.03383738328171
"48475","Ward County, TX","Texas","TX",81971.5418177841,264592.794053956,0.95678755873945
"48483","Wheeler County, TX","Texas","TX",4542.89351303365,14752.642251091,0.0533668262122049
"48495","Winkler County, TX","Texas","TX",25058.4752737183,81622.90157646,0.295666546419384
"48499","Wood County, TX","Texas","TX",571947.493008743,1862461.23779733,6.74210249896557
"48501","Yoakum County, TX","Texas","TX",41887.8574313573,106794.214101852,0.380611254590796
"48503","Young County, TX","Texas","TX",96332.0171799179,307458.845556881,1.11321207791449
"48507","Zavala County, TX","Texas","TX",132591.352862226,431906.529615136,1.56453596260739
"48540","Belmont County, OH","Ohio","OH",790895.736956555,2032158.14742356,7.1196839670435
"48540","Marshall County, WV","West Virginia","WV",918171.940557156,2337553.46017083,7.58810343245257
"48540","Ohio County, WV","West Virginia","WV",1630173.43912479,4181201.79845749,13.5203686295029
"48580","Walworth County, WI","Wisconsin","WI",5143578.18824579,12234268.8148466,48.3669608552363
"48620","Butler County, KS","Kansas","KS",502262.345821633,1382494.70422709,4.166896591773
"48620","Harvey County, KS","Kansas","KS",382312.24117501,1058512.87710462,3.12910154862278
"48620","Sedgwick County, KS","Kansas","KS",4870066.03652364,13488442.1713414,40.1176863485514
"48620","Sumner County, KS","Kansas","KS",110319.761711187,308878.398522021,0.924745077678803
"48660","Archer County, TX","Texas","TX",88850.1775124975,288032.208934325,1.03913248681858
"48660","Clay County, TX","Texas","TX",62553.5009834845,203700.506300923,0.737800145751075
"48660","Wichita County, TX","Texas","TX",865701.739750937,2792712.46271509,10.0759028485335
"48680","Sumter County, FL","Florida","FL",704822.85796347,2259294.65437457,7.8681135185073
"48700","Lycoming County, PA","Pennsylvania","PA",2099625.65600239,5049496.7732462,17.254876208745
"48780","Williams County, ND","North Dakota","ND",75939.8445769331,247619.690767168,0.609191207306794
"48820","Kandiyohi County, MN","Minnesota","MN",405360.345647984,1017898.24397002,3.62956564418457
"48900","Brunswick County, NC","North Carolina","NC",19437267.2830114,48616544.6684652,188.305769588501
"48900","New Hanover County, NC","North Carolina","NC",119318854.917537,298504708.505074,1157.16486552165
"48900","Pender County, NC","North Carolina","NC",12251109.6806793,30660206.9633824,118.685537500659
"48940","Clinton County, OH","Ohio","OH",917428.950635232,2389950.55554388,8.87685424846925
"48980","Wilson County, NC","North Carolina","NC",2787760.27362155,6969525.76064294,26.9515180245183
"49001","Beaver County, UT","Utah","UT",48544.5236561424,133322.333251153,0.55758322715699
"49009","Daggett County, UT","Utah","UT",12677.0771803211,34820.0130428923,0.145771640905692
"49010","Franklin County, TN","Tennessee","TN",666442.334985165,1786423.90251365,6.65384340563117
"49013","Duchesne County, UT","Utah","UT",104558.428609885,287424.883745723,1.19765066401146
"49015","Emery County, UT","Utah","UT",61785.7470425209,169695.178001861,0.70960523395701
"49017","Garfield County, UT","Utah","UT",36862.6463038733,101284.977331992,0.42380976549552
"49019","Grand County, UT","Utah","UT",71426.055550246,196248.180561924,0.820707199831882
"49020","Frederick County, VA","Virginia","VA",2444430.13877895,6546627.93396784,20.773861668646
"49020","Hampshire County, WV","West Virginia","WV",429884.703023377,1071128.08462476,3.43762644625993
"49020","Winchester city, VA","Virginia","VA",1073413.68911708,2824049.692003,9.13068372911932
"49025","Kane County, UT","Utah","UT",86582.4106834008,239903.482144806,0.996490511072613
"49027","Millard County, UT","Utah","UT",131009.164076816,359768.211942931,1.50494144352787
"49031","Piute County, UT","Utah","UT",23725.532653684,65165.5735876559,0.27282894099243
"49037","San Juan County, UT","Utah","UT",212848.489472403,586753.490881286,2.4092064947103
"49039","Sanpete County, UT","Utah","UT",275282.226147466,760814.229166763,3.11535988550159
"49041","Sevier County, UT","Utah","UT",280609.762182503,773409.793778045,3.2213527598243
"49055","Wayne County, UT","Utah","UT",46864.0221014356,128719.429689037,0.53893625416651
"49080","Humboldt County, NV","Nevada","NV",67807.7206692561,278042.069606832,0.649958957888557
"49100","Winona County, MN","Minnesota","MN",7185850.47270712,17774240.4215346,65.410070925875
"49180","Davidson County, NC","North Carolina","NC",15391483.3623648,38576051.5947081,149.302948810495
"49180","Davie County, NC","North Carolina","NC",5713620.81976061,14293441.7835679,55.3754162671742
"49180","Forsyth County, NC","North Carolina","NC",76213410.3187993,190815076.269841,739.258460671146
"49180","Stokes County, NC","North Carolina","NC",4983223.55483638,12472804.2375714,48.306574193214
"49180","Yadkin County, NC","North Carolina","NC",3088833.58477026,7726768.10775276,29.9453003194254
"49220","Wood County, WI","Wisconsin","WI",6947570.57341366,16474833.1014433,65.2371258558353
"49260","Woodward County, OK","Oklahoma","OK",125858.691329112,355180.605883514,1.3237025154238
"49300","Wayne County, OH","Ohio","OH",2098809.08417669,5477215.72467256,20.7765433188241
"49340","Worcester County, MA","Massachusetts","MA",210185499.722827,470888601.587483,1656.39738734752
"49380","Nobles County, MN","Minnesota","MN",384272.834819906,980068.905766796,3.43981578474255
"49420","Yakima County, WA","Washington","WA",6991891.47477181,16950833.9085739,54.6531711565187
"49460","Yankton County, SD","South Dakota","SD",473903.619133033,1473041.66483565,3.96580590445795
"49620","York County, PA","Pennsylvania","PA",27303365.1587169,62225694.3455694,229.005004438583
"49660","Mahoning County, OH","Ohio","OH",4170778.99183694,10535043.7919479,38.8056122246337
"49660","Trumbull County, OH","Ohio","OH",4074816.68777214,10278660.4070001,37.5594143398533
"49700","Sutter County, CA","California","CA",3599344.54749539,9671041.01052113,31.6999301193801
"49700","Yuba County, CA","California","CA",3959408.91149291,10630155.4796019,34.8751766898776
"49740","Yuma County, AZ","Arizona","AZ",2118418.69177255,6200363.75365843,21.5693395403254
"49780","Muskingum County, OH","Ohio","OH",1594694.35506773,4149583.5415028,15.5486135587573
"49820","Zapata County, TX","Texas","TX",110587.430332584,356717.553963586,1.28665692564843
"50001","Addison County, VT","Vermont","VT",3217153.70599184,7383768.41865444,24.1852662964693
"50005","Caledonia County, VT","Vermont","VT",912012.373809101,2155764.48425256,6.62160756460411
"50009","Essex County, VT","Vermont","VT",241169.446508562,578518.824332963,1.71557513607049
"50015","Lamoille County, VT","Vermont","VT",1296978.05977668,3005875.74333491,9.63558824729289
"50019","Orleans County, VT","Vermont","VT",696769.740122715,1624152.05094906,5.17989182523464
"51001","Accomack County, VA","Virginia","VA",487418.556545402,1251989.72889011,3.54084447119473
"51005","Alleghany County, VA","Virginia","VA",809738.146987587,2138323.45919445,7.2180426726041
"51017","Bath County, VA","Virginia","VA",196649.298028225,520095.886579875,1.71191663705141
"51021","Bland County, VA","Virginia","VA",157021.351782554,425288.0695099,1.37434429194227
"51025","Brunswick County, VA","Virginia","VA",117872.223620839,320235.593105097,1.02498389939083
"51027","Buchanan County, VA","Virginia","VA",242151.192734549,662652.931857771,2.10382486046797
"51029","Buckingham County, VA","Virginia","VA",2008103.35716555,5532693.05294531,17.0754455968677
"51033","Caroline County, VA","Virginia","VA",1329448.89869206,3523587.27225136,10.3486046910542
"51035","Carroll County, VA","Virginia","VA",832409.947422038,2216069.21086594,7.37966067980757
"51037","Charlotte County, VA","Virginia","VA",341323.060941234,941377.816700688,2.90480566774736
"51049","Cumberland County, VA","Virginia","VA",514463.20569802,1412629.01996505,4.37886083007369
"51051","Dickenson County, VA","Virginia","VA",169080.633945379,465941.777571061,1.44718575302744
"51057","Essex County, VA","Virginia","VA",608973.366323271,1643044.31304635,4.97111825627964
"51077","Grayson County, VA","Virginia","VA",220063.13567949,594714.156106223,1.93132759662278
"51081","Greensville County, VA","Virginia","VA",143997.622869188,389042.327636203,1.15640323778458
"51083","Halifax County, VA","Virginia","VA",817797.448972797,2153170.33897939,7.37084465347979
"51091","Highland County, VA","Virginia","VA",52891.2445518882,144597.40226371,0.449321021604862
"51099","King George County, VA","Virginia","VA",700687.43778711,1734706.78072374,4.52682079782438
"51103","Lancaster County, VA","Virginia","VA",276653.869688393,710531.672896401,2.03903911299222
"51105","Lee County, VA","Virginia","VA",136994.86303421,375137.560047818,1.20512837986407
"51109","Louisa County, VA","Virginia","VA",5440636.42248028,14988818.5449801,46.1717602395522
"51111","Lunenburg County, VA","Virginia","VA",172017.179311232,449624.581329386,1.57726916221232
"51113","Madison County, VA","Virginia","VA",1259612.9168137,3475221.87333765,10.6999410020337
"51117","Mecklenburg County, VA","Virginia","VA",355802.058385945,952618.551310492,3.16338019436947
"51119","Middlesex County, VA","Virginia","VA",343640.603265593,916882.262692981,2.772481353317
"51131","Northampton County, VA","Virginia","VA",261667.439905908,690233.647355218,2.06502032208586
"51133","Northumberland County, VA","Virginia","VA",234298.3876844,607562.352540307,1.83516934428289
"51135","Nottoway County, VA","Virginia","VA",417450.575401501,1142432.9779671,3.58204575191103
"51139","Page County, VA","Virginia","VA",945179.742456562,2602436.96691579,7.97685641348114
"51141","Patrick County, VA","Virginia","VA",271192.184921008,730636.351284132,2.38868461037835
"51147","Prince Edward County, VA","Virginia","VA",898205.838389489,2455229.2766397,7.80362706464848
"51159","Richmond County, VA","Virginia","VA",597945.783793629,1536817.36885187,5.26786730561113
"51163","Rockbridge County, VA","Virginia","VA",975464.187671405,2658966.04702061,8.4033306689874
"51167","Russell County, VA","Virginia","VA",200262.976268481,554022.164871334,1.74354832019572
"51171","Shenandoah County, VA","Virginia","VA",1179158.93217289,3153183.83456522,9.63677706288068
"51173","Smyth County, VA","Virginia","VA",359461.876610194,975305.977058617,3.12577399117073
"51175","Southampton County, VA","Virginia","VA",256114.100541579,700075.589435995,2.15195058981386
"51193","Westmoreland County, VA","Virginia","VA",403370.693693182,1028976.76961099,2.88435270491926
"51195","Wise County, VA","Virginia","VA",275203.917894859,749429.542561334,2.4051709982498
"51197","Wythe County, VA","Virginia","VA",1187134.68570297,3252724.27750398,10.1798586236962
"51530","Buena Vista city, VA","Virginia","VA",134467.315974912,369760.145170957,1.12730829820649
"51580","Covington city, VA","Virginia","VA",285965.930747435,786889.424071925,2.41571071552234
"51595","Emporia city, VA","Virginia","VA",146236.34237816,396735.216986432,1.27406839404818
"51620","Franklin city, VA","Virginia","VA",123179.63998417,325784.150275417,1.10515521173045
"51640","Galax city, VA","Virginia","VA",202071.894487791,547167.943843893,1.78182065105474
"51678","Lexington city, VA","Virginia","VA",263902.435695742,725484.447486012,2.2325591154791
"51720","Norton city, VA","Virginia","VA",50855.0185252563,140464.817984079,0.432826999851795
"53013","Columbia County, WA","Washington","WA",22259.2373144196,71944.4686536789,0.189818439433005
"53019","Ferry County, WA","Washington","WA",345521.276470201,844572.622158976,2.70271006734997
"53023","Garfield County, WA","Washington","WA",135899.856958722,334117.337552533,1.06452338273
"53039","Klickitat County, WA","Washington","WA",285838.575731375,692628.083670268,2.38169481527391
"53043","Lincoln County, WA","Washington","WA",1409729.4121964,3414280.03670598,11.001516580302
"53047","Okanogan County, WA","Washington","WA",1031068.33512916,2495178.80845985,8.00288032512472
"53049","Pacific County, WA","Washington","WA",344240.91982361,832730.837574833,2.72136760735278
"53051","Pend Oreille County, WA","Washington","WA",1120864.56528328,2740530.42756969,8.76779168011117
"53055","San Juan County, WA","Washington","WA",685303.845234532,1656654.98014305,5.34520401130995
